cod_tab_preco,nom_tab_preco,ind_ajuste,perc_ajuste,ind_tab_padrao,perc_urgencia,cod_unid_oper,cod_unid_negoc,ind_situacao,cod_tab_desc_progres,ind_aceita_bonus,ind_plano_saude,cod_produto,dat_vigencia,vlr_produto,vlr_prod_urg,vlr_cus_prod,vlr_cus_medio,perc_mrg_lucro,vlr_desc_comis,vlr_desc_apoio,vlr_prod_complementar,vlr_ultima_compra
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,8899,2021-06-24,0.0,0.0,40.98,98.264,0.0,0.0,0.0,,40.98
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5567,2022-04-14,4.0,4.0,0.482,0.53,0.0,0.7,0.0,,0.482
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9752,2021-06-23,20.0,20.0,16.099,14.881,0.0,16.178,0.0,,16.099
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9751,2021-02-01,16.0,16.0,13.124,-614.947,0.0,13.124,0.0,,13.124
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9890,2022-04-14,19.2,19.2,24.353,22.41,0.0,24.4,,,24.353
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,4527,2021-06-23,10.0,10.0,2.131,12.955,0.0,2.131,0.0,,2.131
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,4241,2022-04-14,108.0,108.0,33.53,31.267,0.0,0.0,0.0,,33.53
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,3004,2021-06-23,2.5,2.5,1.314,1.329,0.0,1.314,0.0,,1.314
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5500,2022-09-28,15.0,15.0,8.205,8.081,0.0,8.847,0.0,,8.205
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,4243,2022-04-14,6.44,6.44,54.0,3.664,0.0,54.0,0.0,,54.0
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,10028,2021-06-22,4.0,4.0,7.73,7.73,0.0,0.0,0.0,,7.73
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5437,2022-04-14,4.0,4.0,1.196,1.008,0.0,1.708,0.0,,1.196
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9732,2021-06-22,20.0,20.0,4.89,4.863,0.0,41.9,,,4.89
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5534,2022-04-14,1.5,1.5,0.182,0.181,0.0,0.315,0.0,,0.182
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,3095,2021-06-17,19.0,19.0,18.14,41.168,0.0,400.32,0.0,,18.14
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,6582,2021-02-01,49.0,49.0,40.75,5184947.973,0.0,40.75,0.0,,40.75
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5543,2022-04-14,1.3,1.3,0.276,0.221,0.0,0.302,0.0,,0.276
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5479,2021-06-17,1.0,1.0,36.182,46.623,0.0,80.112,0.0,,36.182
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5382,2022-04-14,8.0,8.0,1.24,1.52,0.0,91.533,0.0,,1.24
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5342,2021-06-17,0.0,0.0,5.922,5.922,0.0,7.58,0.0,,5.922
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,3095,2022-10-27,19.0,19.0,28.45,27.198,0.0,400.32,0.0,,28.45
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5600,2022-04-14,8.0,8.0,1.24,1.423,0.0,1.997,0.0,,1.24
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5600,2021-06-17,8.0,8.0,1.2,1.458,0.0,1.997,0.0,,1.2
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,642,2022-09-30,8.0,8.0,2.599,2.562,0.0,2.599,0.0,,2.599
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,642,2022-04-14,8.0,8.0,2.599,2.472,0.0,2.599,0.0,,2.599
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5496,2021-06-17,0.0,0.0,11.9,12.339,0.0,21.12,0.0,,11.9
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,2078,2022-04-14,7.0,7.0,9.035,2.77,0.0,9.035,0.0,,9.035
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,8111,2021-06-15,24.0,24.0,25.378,25.728,0.0,27.918,0.0,,25.378
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,3833,2021-06-10,4.0,4.0,59.76,-50.918,0.0,0.0,0.0,,59.76
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,6553,2021-02-01,67.0,67.0,55.51,25.244,0.0,55.51,0.0,,55.51
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5947,2022-04-19,4.5,4.5,1.763,1.591,0.0,1.763,0.0,,1.763
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,4840,2021-06-10,7.0,7.0,0.865,0.882,0.0,2.416,0.0,,0.865
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,6660,2022-04-19,45.0,45.0,568225.0,378835.608,0.0,568225.0,0.0,,568225.0
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,4412,2021-06-10,0.0,0.0,4.6,1.437,0.0,0.0,0.0,,4.6
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,6625,2022-10-20,0.0,0.0,70.08,70.08,0.0,0.0,0.0,,70.08
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9914,2022-04-19,80.0,80.0,102.339,-9909676.486,0.0,102.339,0.0,,102.339
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9914,2021-06-08,80.0,80.0,94.989,-1177072.959,0.0,94.989,0.0,,94.989
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,3783,2022-09-30,39.0,39.0,46.1,45.716,0.0,0.0,0.0,,46.1
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5966,2022-04-24,8.0,8.0,0.947,0.958,0.0,1.057,0.0,,0.947
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,6660,2021-06-08,45.0,45.0,53.093,50.92,0.0,53.093,0.0,,53.093
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,10025,2022-04-24,65.0,65.0,62.501,-1399447.62,0.0,62.501,0.0,,62.501
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9970,2021-06-08,0.0,0.0,0.0,,0.0,,,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,6552,2021-02-01,58.0,58.0,46.59,44.757,0.0,46.59,0.0,,46.59
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,2824,2022-04-24,15.0,15.0,13.269,7049946.146,0.0,23.198,0.0,,13.269
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9451,2021-06-08,0.0,0.0,0.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9971,2021-06-08,0.0,0.0,0.0,,0.0,,,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9969,2021-06-08,0.0,0.0,0.0,,0.0,,,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,7360,2021-06-08,155.0,155.0,0.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,341,2021-06-08,75.0,75.0,0.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,10018,2022-04-28,60.0,60.0,11.04,12.217,0.0,0.0,,,11.04
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,31,2021-06-08,28.0,28.0,15.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,10019,2022-04-28,60.0,60.0,29.56,28.72,0.0,0.0,,,29.56
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,38,2021-06-08,28.0,28.0,15.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9756,2022-09-30,37.0,37.0,34.21,45.918,0.0,36.01,0.0,,34.21
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,2820,2022-04-28,32.0,32.0,15.271,816.156,0.0,27.565,0.0,,15.271
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,55,2021-06-08,38.0,38.0,25.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,7260,2022-04-28,0.0,0.0,57.17,55.202,0.0,0.0,0.0,,57.17
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,106,2021-06-08,28.0,28.0,15.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,6551,2021-02-01,41.0,41.0,33.49,33.49,0.0,0.0,0.0,,33.49
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,4694,2022-04-28,9.5,9.5,5.08,-267.378,0.0,5.08,0.0,,5.08
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,45,2021-06-08,25.0,25.0,15.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,6554,2022-04-28,0.0,0.0,50.53,-195.273,0.0,0.0,0.0,,50.53
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,46,2021-06-08,28.0,28.0,15.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5479,2021-01-11,1.0,1.0,80.0,48.073,0.0,80.112,0.0,,80.0
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9688,2022-04-28,210.0,210.0,0.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,33,2021-06-08,28.0,28.0,15.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,47,2021-06-08,33.0,33.0,15.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,21,2021-06-08,38.0,38.0,22.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,7933,2021-06-08,180.0,180.0,120.0,,0.0,73.216,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,22,2021-06-08,35.0,35.0,20.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,152,2021-06-08,20.0,20.0,18.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,39,2021-06-08,22.0,22.0,0.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9789,2021-06-08,120.0,120.0,60.0,,0.0,,,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9757,2022-09-30,68.0,68.0,61.095,61.095,0.0,64.31,0.0,,61.095
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,3004,2022-05-03,2.5,2.5,1.341,1.335,0.0,1.449,0.0,,1.341
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,322,2021-06-08,160.0,160.0,90.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9956,2021-06-08,180.0,180.0,120.0,,0.0,,,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,3878,2021-06-08,120.0,120.0,120.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9958,2021-06-08,200.0,200.0,70.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9729,2021-06-08,90.0,90.0,50.0,,0.0,,,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,56,2021-06-08,75.0,75.0,50.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,4840,2022-05-05,7.0,7.0,0.858,0.876,0.0,2.416,0.0,,0.858
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,177,2021-06-08,75.0,75.0,0.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9722,2021-06-08,95.0,95.0,60.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9724,2021-06-08,160.0,160.0,195.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,3693,2021-02-01,25.0,25.0,19.25,-43792.231,0.0,19.25,0.0,,19.25
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5363,2022-05-09,1.0,1.0,0.086,0.085,0.0,0.096,0.0,,0.086
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9725,2021-06-08,150.0,150.0,195.0,,0.0,,,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5373,2022-05-09,0.5,0.5,0.086,0.091,0.0,0.122,0.0,,0.086
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9727,2021-06-08,200.0,200.0,150.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5543,2022-05-09,1.3,1.3,0.273,0.223,0.0,0.302,0.0,,0.273
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,325,2021-06-08,200.0,200.0,120.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,10025,2022-09-30,65.0,65.0,62.501,62.501,0.0,65.79,0.0,,62.501
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5593,2022-05-09,7.5,7.5,1.214,1.234,0.0,1.673,0.0,,1.214
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9874,2021-06-08,120.0,120.0,90.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5995,2022-05-11,0.0,0.0,30.05,28.284,0.0,36.14,0.0,,30.05
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9879,2021-06-08,210.0,210.0,170.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,327,2021-06-08,130.0,130.0,0.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9719,2021-06-08,154.0,154.0,130.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,2837,2021-02-01,62.0,62.0,48.37,48.408,0.0,48.37,0.0,,48.37
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,4752,2022-05-13,2.0,2.0,0.427,0.365,0.0,0.449,0.0,,0.427
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,60,2021-06-08,75.0,75.0,45.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5534,2022-05-13,1.5,1.5,0.171,0.18,0.0,0.315,0.0,,0.171
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,58,2021-06-08,75.0,75.0,45.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5956,2022-05-13,12.0,12.0,4.604,-15.906,0.0,5.702,0.0,,4.604
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9624,2021-06-08,40.0,40.0,20.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,4840,2022-10-03,7.0,7.0,0.861,0.867,0.0,2.416,0.0,,0.861
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,6660,2022-05-16,45.0,45.0,52.28,14081.292,0.0,568225.0,0.0,,52.28
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,178,2021-06-08,185.0,185.0,205.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,8111,2022-05-16,24.0,24.0,30.152,29.493,0.0,30.152,0.0,,30.152
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,303,2021-06-08,0.0,0.0,15.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,8723,2021-06-08,28.0,28.0,0.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,642,2021-02-01,8.0,8.0,2.498,2.43,0.0,2.498,0.0,,2.498
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5793,2022-05-18,8.0,8.0,0.418,0.419,0.0,0.429,0.0,,0.418
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,43,2021-06-08,40.0,40.0,20.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,300,2021-06-08,30.0,30.0,15.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,3095,2022-05-19,19.0,19.0,26.15,24.436,0.0,400.32,0.0,,26.15
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,107,2021-06-08,88.0,88.0,65.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5995,2021-02-01,0.0,0.0,27.9,25.623,0.0,36.14,0.0,,27.9
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9368,2022-05-19,28.0,28.0,18.574,17.438,0.0,74.296,0.0,,18.574
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,254,2021-06-08,77.0,77.0,60.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,2824,2022-10-20,15.0,15.0,12.571,121264.602,0.0,23.198,0.0,,12.571
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5995,2022-05-19,0.0,0.0,20.607,27.224,0.0,36.14,0.0,,20.607
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,3834,2021-06-08,75.0,75.0,15.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9925,2021-06-08,50.0,50.0,30.0,,0.0,,,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,178,2021-06-07,185.0,185.0,205.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,3783,2022-10-03,39.0,39.0,29.86,43.451,0.0,0.0,0.0,,29.86
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5637,2022-05-23,1.0,1.0,0.093,0.106,0.0,1.029,0.0,,0.093
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5543,2021-06-07,1.3,1.3,0.21,0.205,0.0,0.286,0.0,,0.21
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,10064,2022-05-23,8.0,8.0,6.494,3.206,0.0,6.494,,,6.494
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,3004,2022-05-25,2.5,2.5,1.355,1.337,0.0,1.449,0.0,,1.355
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5536,2021-06-07,1.95,1.95,0.345,0.321,0.0,0.46,0.0,,0.345
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,2824,2021-06-02,15.0,15.0,11.969,-39624.174,0.0,23.198,0.0,,11.969
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,10025,2021-05-27,65.0,65.0,48.884,127223.132,0.0,55.41,0.0,,48.884
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,10024,2021-05-27,82.0,82.0,60.605,52747.635,0.0,68.7,0.0,,60.605
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,10050,2021-02-01,20.0,20.0,22.79,24.35,0.0,28.624,,,22.79
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,4309,2022-05-30,8.5,8.5,8.386,-1106.506,0.0,8.386,0.0,,8.386
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,6582,2021-05-27,49.0,49.0,35.947,-6556090.597,0.0,40.75,0.0,,35.947
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,3691,2022-05-30,15.0,15.0,18.08,-8218.804,0.0,18.08,0.0,,18.08
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5543,2021-05-27,1.3,1.3,0.21,0.204,0.0,0.286,0.0,,0.21
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,4253,2022-10-04,13.0,13.0,6.288,6.288,0.0,0.0,0.0,,6.288
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,4343,2022-05-30,3.0,3.0,11.97,11.241,0.0,17.22,0.0,,11.97
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5383,2021-05-27,10.0,10.0,1.87,1.944,0.0,0.0,0.0,,1.87
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5369,2022-05-30,1.0,1.0,0.091,0.091,0.0,0.124,0.0,,0.091
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5381,2021-05-27,8.0,8.0,1.87,2.056,0.0,0.0,0.0,,1.87
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5479,2022-05-30,1.0,1.0,17.209,35.658,0.0,80.112,0.0,,17.209
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,4752,2021-05-27,2.0,2.0,0.316,0.327,0.0,0.403,0.0,,0.316
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,4308,2021-02-01,0.0,0.0,38.9,36.078,0.0,38.9,0.0,,38.9
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,4295,2022-05-30,11.52,11.52,4.704,3.389,0.0,10.894,0.0,,4.704
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5935,2021-05-26,0.98,0.98,32.23,30.134,0.0,32.23,0.0,,32.23
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,4273,2021-05-26,0.98,0.98,32.23,83.442,0.0,32.23,0.0,,32.23
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5535,2021-05-20,1.8,1.8,0.597,0.448,0.0,0.597,0.0,,0.597
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5534,2021-05-20,1.5,1.5,0.252,0.174,0.0,0.315,0.0,,0.252
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,4798,2021-05-20,20.0,20.0,2.623,2.982,0.0,3.66,0.0,,2.623
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,6582,2022-06-01,49.0,49.0,41.132,-5382880.709,0.0,41.132,0.0,,41.132
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5544,2021-05-20,1.2,1.2,0.238,0.163,0.0,0.238,0.0,,0.238
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,1876,2021-02-01,0.0,0.0,27.9,28.445,0.0,0.0,0.0,,27.9
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,10024,2022-06-01,82.0,82.0,69.343,894437.265,0.0,77.501,0.0,,69.343
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5373,2021-05-20,0.5,0.5,0.109,0.09,0.0,0.122,0.0,,0.109
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9368,2021-01-08,28.0,28.0,17.184,15.262,0.0,17.184,0.0,,17.184
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9890,2022-06-02,19.2,19.2,24.35,22.573,0.0,24.4,,,24.35
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,2078,2021-05-19,7.0,7.0,0.921,0.912,0.0,0.921,0.0,,0.921
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,458,2022-10-05,154.0,154.0,195.0,,0.0,0.0,0.0,,
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,3113,2022-06-05,20.0,20.0,16.59,20.851,0.0,23.9,0.0,,16.59
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,3004,2021-05-19,2.5,2.5,1.314,1.331,0.0,1.314,0.0,,1.314
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,3494,2022-06-05,8.0,8.0,5.48,5.48,0.0,0.0,0.0,,5.48
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9761,2021-05-17,20.0,20.0,18.0,50.018,0.0,18.0,,,18.0
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,3513,2022-06-05,6.0,6.0,4.08,3.52,0.0,4.08,0.0,,4.08
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,9732,2021-05-17,20.0,20.0,4.954,4.84,0.0,41.9,,,4.954
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,5593,2021-01-28,7.5,7.5,1.216,1.237,0.0,1.673,0.0,,1.216
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,7262,2022-06-05,17.0,17.0,10.74,10.72,0.0,10.74,0.0,,10.74
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,3095,2021-05-14,19.0,19.0,18.51,56.029,0.0,400.32,0.0,,18.51
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,8590,2022-06-05,42.0,42.0,27.39,31.62,0.0,34.0,0.0,,27.39
5,PLANTAO NOTURNO,A,0.0,N,0.0,1,61,A,,N,N,8594,2021-05-14,29.0,29.0,23.0,21.24,0.0,23.0,0.0,,23.0
